"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SalePrice"
"838",838,160,3,21,1680,1,2,3,3,2,3,2,2,1,4,6,5,1973,1973,2,2,4,4,4,3,3,2,3,330,1,0,153,483,2,3,5,483,504,0,987,0,1,1,2,1,3,5,3,0,3,1973,1,1,264,3,3,2,0,0,0,0,0,0,1,1,0,1,2008,100000
"839",839,20,2,75,9525,1,2,3,3,2,3,2,2,2,1,5,6,1995,2006,3,3,1,4,4,4,3,2,1,0,1,0,1099,1099,2,5,5,1099,0,0,1099,0,1,1,3,1,4,6,3,0,5,1999,1,1,352,3,3,2,278,0,0,0,0,0,1,1,0,1,2008,144000
"840",840,50,2,70,11767,1,2,3,3,2,3,2,2,2,3,5,6,1946,1995,2,2,1,4,4,3,3,2,3,352,1,0,416,768,2,5,5,768,432,0,1200,0,1,0,3,1,3,6,3,0,3,1946,1,1,240,3,3,2,0,0,0,0,0,0,1,1,0,1,2008,130500
"841",841,70,4,85,12155,1,2,3,3,2,3,2,2,2,4,6,8,1925,1950,2,2,1,4,4,3,3,2,3,156,1,0,516,672,2,3,2,810,672,0,1482,0,2,0,4,1,2,7,3,0,3,1934,1,1,400,3,3,1,0,0,254,0,0,0,1,1,0,1,2008,140000
"842",842,70,3,60,10440,1,2,3,3,2,3,2,2,2,4,5,8,1904,2002,2,2,1,4,4,3,3,2,1,0,1,0,650,650,2,4,5,958,581,0,1539,0,2,0,3,1,4,8,3,1,3,1983,1,2,686,4,3,1,70,78,68,0,0,0,1,1,0,1,2008,157500
"843",843,80,2,82,9020,1,2,3,3,2,3,2,2,2,1,6,7,1966,1966,2,2,4,4,4,3,3,5,2,312,5,539,276,1127,2,3,5,1165,0,0,1165,0,1,1,3,1,3,6,3,0,5,1966,2,2,490,4,4,2,0,129,0,0,0,0,2,1,0,1,2008,174900
"844",844,90,2,80,8000,1,2,3,2,2,3,1,2,1,1,5,4,1961,1961,5,5,1,4,4,3,3,2,1,0,1,0,1800,1800,2,5,2,1800,0,0,1800,0,2,0,6,2,3,10,3,0,1,1916,1,0,0,1,1,2,0,0,0,0,0,0,1,1,0,1,2007,141000
"845",845,50,3,100,12665,1,2,3,3,2,3,1,2,2,3,5,8,1915,1950,2,2,1,4,4,3,3,3,1,0,1,0,876,876,2,4,5,876,540,0,1416,0,1,1,4,1,3,7,3,1,3,1949,1,3,720,3,3,2,418,0,194,0,0,0,1,1,0,1,2008,153900
"846",846,85,2,74,16647,1,2,3,4,2,3,0,2,2,1,5,5,1975,1981,2,2,1,4,4,4,3,5,5,1390,1,0,0,1390,2,3,5,1701,0,0,1701,0,2,0,3,1,3,6,2,2,3,1975,4,2,611,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,171000
"847",847,60,2,75,9317,1,2,3,3,2,3,2,2,2,4,7,5,1993,1993,2,2,4,5,4,4,3,2,5,513,1,0,227,740,2,5,5,1006,769,0,1775,0,2,1,3,1,4,7,3,1,5,1993,1,2,425,3,3,2,234,72,192,0,0,0,1,1,0,1,2009,213000
"848",848,20,2,36,15523,1,2,3,4,2,3,2,2,2,1,5,6,1972,1972,2,3,1,4,4,3,3,4,3,460,1,0,404,864,2,5,5,864,0,0,864,0,1,0,3,1,3,5,3,1,5,1972,1,1,338,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,133500
"849",849,50,2,75,45600,1,1,3,3,2,3,2,2,2,3,6,8,1908,1997,2,2,1,4,4,3,3,2,1,0,1,0,907,907,2,3,5,1307,1051,0,2358,0,3,0,5,1,3,10,3,1,3,1908,1,2,360,2,3,2,486,40,0,0,175,0,1,1,0,1,2008,240000
"850",850,80,2,80,9600,1,2,3,1,2,3,1,2,2,1,6,7,1976,1994,3,3,4,5,5,3,3,2,1,0,1,0,528,528,2,5,5,1094,761,0,1855,0,2,1,3,1,3,7,3,1,5,1976,2,2,512,3,3,2,113,100,0,0,0,0,1,1,0,1,2007,187000
"851",851,120,3,36,4435,1,2,3,3,2,3,2,2,2,1,6,5,2003,2003,3,3,4,5,4,4,3,4,6,659,1,0,189,848,2,5,5,848,0,0,848,0,1,0,1,1,4,3,3,0,5,2003,4,2,420,3,3,2,140,0,0,0,0,0,1,1,0,1,2007,131500
"852",852,120,2,35,3196,1,2,3,3,2,3,2,2,2,1,8,5,2003,2003,3,3,4,5,4,4,3,5,1,0,1,0,1273,1273,2,5,5,1456,0,0,1456,0,2,0,2,1,4,7,3,1,5,2003,4,2,400,3,3,2,143,20,0,0,0,0,1,1,0,1,2006,215000
"853",853,75,2,53,7128,1,2,3,3,2,3,2,2,2,5,7,5,1941,1950,2,2,1,4,5,3,3,2,2,364,1,0,554,918,2,4,5,918,728,0,1646,0,2,0,4,1,3,7,3,2,3,1941,1,1,240,3,3,2,0,0,0,0,126,0,1,1,0,1,2007,164000
"854",854,80,2,90,12095,1,2,3,2,2,3,2,2,2,1,6,6,1964,1964,2,2,4,4,5,3,3,5,2,564,1,0,563,1127,2,3,5,1445,0,0,1445,0,1,1,3,1,3,7,3,1,5,1964,2,2,645,3,3,2,180,0,0,0,0,0,1,1,0,1,2009,158000
"855",855,20,2,102,17920,1,2,3,3,2,3,2,2,2,1,5,4,1955,1974,2,3,1,4,4,3,3,3,5,306,2,1085,372,1763,2,3,5,1779,0,0,1779,0,1,1,3,1,3,6,3,1,5,1955,1,2,454,3,3,2,0,418,0,0,312,0,1,1,0,1,2006,170000
"856",856,20,2,48,6897,1,2,3,2,2,3,2,2,2,1,5,8,1962,2010,2,2,1,4,5,3,3,2,5,659,1,0,381,1040,2,5,5,1040,0,0,1040,0,1,1,3,1,3,6,3,0,3,1962,1,1,260,3,3,2,0,104,0,0,0,0,1,1,0,1,2010,127000
"857",857,80,2,65,10970,1,0,3,3,1,3,2,2,2,1,6,6,1978,1978,3,2,1,4,4,4,4,5,6,505,1,435,0,940,2,3,5,1026,0,0,1026,0,1,0,3,1,3,5,3,0,3,1981,1,2,576,3,2,2,0,0,34,0,0,0,1,1,0,1,2008,147000
"858",858,60,2,65,8125,1,2,3,3,2,3,2,2,2,4,6,5,1994,1995,2,2,1,4,4,4,3,2,1,0,1,0,702,702,2,4,5,702,779,0,1481,0,2,1,3,1,3,6,3,1,5,1994,4,2,343,3,3,2,0,36,0,0,0,0,1,1,0,1,2009,174000
"859",859,20,2,80,10400,1,2,3,3,2,3,2,2,2,1,7,5,1976,1976,2,2,4,4,4,4,3,2,1,0,1,0,1090,1090,2,3,5,1370,0,0,1370,0,2,0,3,1,3,6,3,1,5,1976,2,2,479,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,152000
"860",860,60,2,93,11029,1,2,3,2,2,3,3,2,2,4,6,7,1968,1984,2,2,4,4,4,3,3,3,3,619,1,0,435,1054,2,3,5,1512,1142,0,2654,0,2,1,4,1,4,9,3,1,5,1968,1,2,619,3,3,2,0,65,0,0,222,0,1,1,0,1,2006,250000
"861",861,50,2,55,7642,1,2,3,2,2,3,2,2,2,3,7,8,1918,1998,2,2,1,5,4,3,3,2,1,0,1,0,912,912,2,4,5,912,514,0,1426,0,1,1,3,1,4,7,3,1,3,1925,1,1,216,3,3,2,0,240,0,0,0,0,2,1,0,1,2007,189950
"862",862,190,2,75,11625,1,2,3,3,2,3,2,2,1,1,5,4,1965,1965,3,2,1,4,4,3,3,3,3,841,1,0,198,1039,2,5,5,1039,0,0,1039,0,1,1,3,1,3,6,3,0,5,1965,1,2,504,3,3,2,0,0,0,0,0,0,1,1,0,1,2010,131500
"863",863,20,2,81,9672,1,2,3,2,2,3,2,2,2,1,6,5,1984,1985,2,3,1,4,4,4,3,2,6,338,1,0,702,1040,2,3,5,1097,0,0,1097,0,2,0,3,1,3,6,3,0,5,1986,1,2,480,3,3,2,0,0,0,0,0,0,2,1,0,1,2010,152000
"864",864,20,2,70,7931,1,2,3,3,2,3,2,2,2,1,5,5,1959,1959,5,3,1,4,4,3,3,2,3,1148,1,0,0,1148,2,3,5,1148,0,0,1148,0,1,0,3,1,3,6,3,0,5,1959,1,1,672,3,3,2,0,0,0,0,0,0,2,1,0,1,2009,132500
"865",865,20,0,72,8640,1,2,3,3,2,3,2,2,2,1,7,5,2007,2008,3,3,1,5,4,5,3,2,1,0,1,0,1372,1372,2,5,5,1372,0,0,1372,0,2,0,3,1,4,6,3,0,5,2008,4,2,529,3,3,2,0,140,0,0,0,0,1,1,0,1,2008,250580
"866",866,20,2,75,8750,1,2,3,3,2,3,2,2,2,1,5,6,1970,1970,2,2,4,4,4,3,3,2,3,828,1,0,174,1002,2,3,5,1002,0,0,1002,0,1,0,3,1,3,5,3,0,3,1973,1,2,902,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,148500
"867",867,20,2,67,10656,1,3,3,3,2,3,2,2,2,1,8,5,2006,2007,3,3,4,5,4,4,3,4,1,0,1,0,1638,1638,2,5,5,1646,0,0,1646,0,2,0,3,1,4,6,3,1,5,2007,2,3,870,3,3,2,192,80,0,0,0,0,1,1,0,1,2007,248900
"868",868,20,2,85,6970,1,2,3,2,2,3,1,2,2,1,4,5,1961,1961,3,3,1,4,4,3,3,2,5,932,1,0,108,1040,2,3,5,1120,0,0,1120,0,1,1,3,1,2,5,3,0,5,1961,2,2,544,3,3,2,168,0,0,0,0,0,1,1,400,1,2007,129000
"869",869,60,2,101,14762,1,2,3,2,2,3,1,2,2,4,5,6,1948,1950,3,3,1,4,4,1,1,2,1,0,1,0,0,0,2,4,5,1547,720,53,2320,0,2,0,2,1,3,7,3,1,5,1979,1,2,672,3,3,1,120,144,0,0,0,0,1,1,0,1,2006,169000
"870",870,60,2,80,9938,1,2,3,3,2,3,2,2,2,4,7,5,1993,1994,2,2,4,5,4,4,3,2,6,750,1,0,300,1050,2,5,5,1062,887,0,1949,0,2,1,3,1,4,8,3,1,5,1993,4,2,574,3,3,2,156,90,0,0,0,0,2,1,0,1,2010,236000
"871",871,20,2,60,6600,1,2,3,3,2,3,3,2,2,1,5,5,1962,1962,2,2,1,4,4,3,3,2,1,0,1,0,894,894,2,4,2,894,0,0,894,0,1,0,2,1,3,5,3,0,3,1962,1,1,308,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,109500
"872",872,60,2,70,8750,1,2,3,3,2,3,2,2,2,4,6,5,1998,1998,3,3,4,4,4,4,3,2,6,505,1,0,299,804,2,5,5,804,878,0,1682,0,2,1,3,1,4,7,3,0,5,1998,2,2,523,3,3,2,0,77,0,0,0,0,1,1,0,1,2010,200500
"873",873,20,2,74,8892,1,2,3,2,2,3,2,2,2,1,5,7,1953,1996,2,2,1,5,4,3,3,4,1,0,1,0,105,105,2,4,5,910,0,0,910,0,1,0,3,1,4,5,3,0,5,1953,1,2,414,3,3,2,196,0,150,0,0,0,1,1,0,1,2008,116000
"874",874,40,2,60,12144,1,2,3,3,2,3,2,2,2,1,5,7,1949,1950,2,2,1,5,4,3,3,2,2,375,1,0,457,832,2,4,5,1036,0,232,1268,0,1,0,3,1,3,6,3,1,5,1949,1,1,288,3,3,2,0,28,0,0,0,0,1,1,0,1,2009,133000
"875",875,50,3,52,5720,1,2,3,3,2,3,1,2,2,3,5,6,1941,1950,2,2,1,4,4,3,3,2,1,0,1,0,676,676,2,5,5,676,455,0,1131,0,1,1,3,1,3,5,3,0,3,1941,1,1,200,3,3,2,26,0,0,0,0,0,1,1,0,1,2009,66500
"876",876,60,0,75,9000,1,2,3,3,2,3,2,2,2,4,8,5,2007,2007,2,2,1,5,4,4,3,4,6,64,1,0,1120,1184,2,5,5,1184,1426,0,2610,0,2,1,4,1,5,11,3,1,5,2007,4,2,550,3,3,2,208,364,0,0,0,0,1,1,0,1,2007,303477
"877",877,20,2,94,25286,1,3,3,3,1,3,2,2,2,1,4,5,1963,1963,2,3,1,4,4,3,3,5,5,633,1,0,431,1064,2,4,5,1040,0,0,1040,0,1,0,3,1,3,5,3,0,5,1963,1,2,648,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,132250
"878",878,60,2,74,8834,1,2,3,3,2,3,2,2,2,4,9,5,2004,2005,3,3,4,5,4,5,3,2,6,1170,1,0,292,1462,2,5,5,1462,762,0,2224,0,2,1,4,1,5,10,3,1,5,2004,4,3,738,3,3,2,184,0,0,0,0,0,1,1,0,1,2009,350000
"879",879,85,2,88,11782,1,2,3,3,2,3,2,2,2,1,5,7,1961,1995,2,2,1,4,4,3,3,4,5,899,1,0,210,1109,2,3,5,1155,0,0,1155,0,1,0,3,1,4,6,2,0,3,1987,1,2,576,3,3,2,192,0,0,0,0,0,1,1,400,1,2010,148000
"880",880,20,2,55,7000,1,2,3,4,2,3,2,2,2,1,5,8,1978,2005,3,3,4,5,5,3,3,2,5,646,1,0,218,864,2,5,5,864,0,0,864,0,1,0,3,1,3,6,3,0,5,1978,1,1,336,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,136500
"881",881,20,2,60,7024,1,2,3,3,2,3,2,2,2,1,5,5,2005,2006,3,3,1,4,4,5,4,2,5,980,1,0,110,1090,2,4,5,1090,0,0,1090,0,1,1,2,1,3,5,3,0,5,2005,4,2,450,3,3,2,0,49,0,0,0,0,1,1,0,1,2007,157000
"882",882,50,2,44,13758,1,2,3,4,2,3,2,2,2,3,7,5,1990,1991,2,2,4,5,5,4,3,3,1,902,1,0,254,1156,2,5,5,1187,530,0,1717,0,2,1,3,1,4,7,3,1,5,1990,2,2,400,3,3,2,168,36,0,0,0,0,1,1,0,1,2007,187500
"883",883,60,2,60,9636,1,2,3,2,2,3,2,2,2,4,6,5,1992,1993,3,3,1,4,4,4,3,2,1,0,1,0,808,808,2,4,5,808,785,0,1593,0,2,1,3,1,3,7,3,1,5,1993,2,2,389,3,3,2,342,40,0,0,0,0,1,1,0,1,2009,178000
"884",884,75,2,60,6204,1,1,3,3,2,3,2,2,2,7,4,5,1912,1950,2,2,1,5,4,3,2,2,1,0,1,0,795,795,2,3,2,954,795,481,2230,0,1,0,5,1,3,10,3,0,3,1997,1,1,440,3,4,2,0,188,0,0,0,0,1,1,0,1,2006,118500
"885",885,20,2,65,7150,1,2,3,3,2,3,2,2,2,1,5,5,1967,1967,2,2,4,4,4,3,3,2,3,432,1,0,460,892,2,3,5,892,0,0,892,0,1,0,3,1,3,5,3,0,5,1967,2,1,288,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,100000
"886",886,120,0,50,5119,1,2,3,4,2,3,2,2,2,1,9,5,1999,2000,2,2,4,5,4,5,3,4,6,1238,1,0,460,1698,2,5,5,1709,0,0,1709,0,2,0,2,1,4,5,3,1,5,1999,4,2,506,3,3,2,97,65,0,0,0,0,1,1,0,1,2008,328900
"887",887,90,2,70,8393,1,2,3,2,2,3,2,2,1,1,5,5,1959,2005,2,2,4,4,4,3,3,2,1,528,1,0,1098,1626,2,5,5,1712,0,0,1712,0,2,0,4,2,3,8,3,0,5,2005,4,2,588,3,3,2,272,54,0,0,0,0,1,1,0,1,2006,145000
"888",888,50,2,59,16466,1,2,3,3,2,3,2,2,2,3,5,7,1955,1955,2,2,1,4,5,3,3,2,1,0,1,0,816,816,2,3,5,872,521,0,1393,0,1,1,3,1,3,8,3,0,5,1955,1,1,300,3,3,2,121,0,0,0,265,0,1,1,0,1,2008,135500
"889",889,20,2,95,15865,1,2,3,3,1,3,2,2,2,1,8,6,1970,1970,2,2,1,5,5,3,4,5,5,351,2,823,1043,2217,2,5,5,2217,0,0,2217,0,2,0,4,1,4,8,3,1,5,1970,1,2,621,3,3,2,81,207,0,0,224,0,1,1,0,1,2007,268000
"890",890,20,2,128,12160,1,2,3,3,2,3,1,2,2,1,6,4,1953,1953,2,2,4,4,4,3,3,2,3,1024,1,0,481,1505,2,5,5,1505,0,0,1505,0,1,0,2,1,3,6,3,1,5,1953,2,2,505,3,3,2,0,0,0,162,0,0,1,1,0,1,2009,149500
"891",891,50,2,60,8064,1,2,3,2,2,3,1,2,2,3,5,7,1949,2006,2,2,1,4,5,3,3,3,1,0,1,0,672,672,2,5,5,672,252,0,924,0,1,0,3,1,3,6,3,1,3,2003,1,2,576,3,3,2,0,0,0,0,0,0,1,1,2000,1,2007,122900
"892",892,60,2,70,11184,1,2,3,3,2,3,2,2,2,4,6,5,1978,1978,2,2,4,4,4,3,3,2,1,226,2,500,192,918,2,4,5,918,765,0,1683,0,2,1,3,1,3,7,3,1,5,1978,2,2,440,3,3,2,243,0,0,0,0,0,1,1,0,1,2009,172500
"893",893,20,2,70,8414,1,2,3,3,2,3,2,2,2,1,6,8,1963,2003,2,2,1,4,4,3,3,2,6,663,1,0,396,1059,2,3,5,1068,0,0,1068,1,1,0,3,1,3,6,3,0,5,1963,2,1,264,3,3,2,192,0,0,0,0,0,1,1,0,1,2006,154500
"894",894,20,2,80,13284,1,2,3,3,2,3,3,2,2,1,5,5,1954,1954,2,3,1,4,4,4,3,3,3,1064,1,0,319,1383,2,3,5,1383,0,0,1383,0,1,0,3,1,3,6,3,1,5,1954,1,1,354,3,3,2,511,116,0,0,0,0,2,1,0,1,2008,165000
"895",895,90,2,64,7018,1,1,3,3,2,3,2,2,1,1,5,5,1979,1979,3,3,1,4,4,1,1,2,1,0,1,0,0,0,2,3,5,1535,0,0,1535,0,2,0,4,2,3,8,3,0,5,1979,1,2,400,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,118858
"896",896,60,2,71,7056,1,2,3,3,2,3,2,2,2,4,6,5,1963,1963,2,2,4,4,4,3,3,2,3,400,1,0,380,780,2,3,5,983,813,0,1796,0,1,1,4,1,3,8,3,1,5,1963,2,2,483,3,3,2,0,50,0,0,0,0,1,1,0,1,2008,140000
"897",897,30,3,50,8765,1,2,3,3,2,3,2,2,2,1,4,6,1936,1950,2,2,1,4,4,3,3,2,5,285,1,0,666,951,2,5,2,951,0,0,951,0,1,0,2,1,3,6,3,0,3,1936,1,1,327,3,3,2,0,28,0,0,0,0,1,1,0,1,2006,106500
"898",898,90,2,64,7018,1,2,3,3,2,3,1,2,1,4,5,5,1979,1979,3,3,1,4,4,1,1,2,1,0,1,0,0,0,2,3,5,1120,1120,0,2240,0,2,0,6,2,3,12,3,0,3,1979,1,2,528,3,3,2,154,0,0,0,0,0,1,1,0,1,2009,142953
"899",899,20,2,100,12919,1,2,3,3,2,3,2,2,2,1,9,5,2009,2010,3,3,4,7,4,5,3,5,6,2188,1,0,142,2330,2,5,5,2364,0,0,2364,0,2,1,2,1,5,11,3,2,5,2009,4,3,820,3,3,2,0,67,0,0,0,0,1,1,0,1,2010,611657
"900",900,20,2,65,6993,1,2,3,3,2,3,1,2,2,1,5,7,1961,1994,2,3,1,4,4,3,3,2,3,465,1,0,447,912,2,3,5,1236,0,0,1236,0,1,0,3,1,3,6,3,1,5,1961,1,1,288,3,3,2,0,0,0,0,0,0,1,1,0,1,2006,135000
"901",901,20,2,70,7340,1,2,3,3,2,3,2,2,2,1,4,6,1971,1971,2,2,1,4,4,3,3,2,5,322,1,0,536,858,2,3,5,858,0,0,858,0,1,0,2,1,3,4,3,0,3,1979,1,1,684,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,110000
"902",902,20,2,64,8712,1,2,3,3,2,3,2,2,2,1,5,7,1957,2000,2,2,1,4,5,3,3,3,3,860,1,0,132,992,2,3,5,1306,0,0,1306,0,1,0,2,1,3,5,3,0,3,1968,1,1,756,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,153000
"903",903,60,2,63,7875,1,2,3,3,2,3,2,2,2,4,7,5,2003,2003,3,3,1,5,4,4,3,2,1,0,1,0,783,783,2,5,5,807,702,0,1509,0,2,1,3,1,4,8,3,1,5,2003,4,2,393,3,3,2,0,75,0,0,0,0,1,1,0,1,2006,180000
"904",904,20,2,50,14859,1,3,3,4,2,3,2,2,2,1,7,5,2006,2006,3,3,4,5,4,4,3,2,1,0,1,0,1670,1670,2,5,5,1670,0,0,1670,0,2,0,3,1,4,7,3,1,5,2006,2,3,690,3,3,2,144,60,0,0,0,0,1,1,0,1,2006,240000
"905",905,20,2,66,6173,1,2,3,3,2,3,2,2,2,1,5,6,1967,1967,2,2,4,4,4,3,3,2,6,599,1,0,277,876,2,3,5,902,0,0,902,0,1,0,3,1,3,6,3,0,5,1967,1,1,288,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,125500
"906",906,20,2,80,9920,1,2,3,3,2,3,2,2,2,1,5,5,1954,1954,2,2,4,4,4,3,3,2,2,354,1,290,412,1056,2,3,5,1063,0,0,1063,0,1,0,3,1,3,6,3,0,5,1954,2,1,280,3,3,2,0,0,164,0,0,0,1,1,0,1,2010,128000
"907",907,20,2,116,13501,1,2,3,2,2,3,2,2,2,1,8,5,2006,2006,3,3,4,5,4,4,3,2,6,63,1,0,1560,1623,2,5,5,1636,0,0,1636,0,2,0,3,1,4,8,3,1,5,2006,2,3,865,3,3,2,0,60,0,0,0,0,1,1,0,1,2007,255000
"908",908,50,2,86,11500,1,2,3,3,2,3,2,2,2,3,7,7,1936,1987,5,5,1,5,4,4,3,2,2,223,1,0,794,1017,2,4,5,1020,1037,0,2057,0,1,1,3,1,4,6,3,1,5,1936,4,1,180,2,3,2,0,0,0,0,322,0,1,1,0,1,2006,250000
"909",909,20,2,44,8885,1,0,3,3,1,3,2,2,2,1,5,5,1983,1983,2,2,1,4,4,4,3,4,3,301,5,324,239,864,2,3,5,902,0,0,902,0,1,0,2,1,3,5,3,0,5,1983,1,2,484,3,3,2,164,0,0,0,0,0,1,1,0,1,2006,131000
"910",910,60,2,149,12589,1,2,3,3,2,3,2,2,2,4,6,5,2005,2005,3,3,1,5,4,4,3,2,1,0,1,0,742,742,2,5,5,742,742,0,1484,0,2,1,3,1,4,8,3,1,5,2005,4,2,390,3,3,2,36,24,0,0,0,0,1,1,0,1,2009,174000
"911",911,90,2,80,11600,1,2,3,2,2,3,1,2,1,4,5,5,1960,1960,2,2,4,4,4,3,3,2,2,443,1,0,662,1105,2,3,5,1105,1169,0,2274,0,2,0,5,2,3,12,3,0,3,1960,1,2,480,3,3,2,0,0,0,0,0,0,1,1,0,1,2010,154300
"912",912,20,2,60,9286,1,2,3,4,1,3,2,2,2,1,5,7,1977,1989,2,3,1,4,4,4,4,4,5,196,1,0,1072,1268,2,3,5,1268,0,0,1268,0,1,1,3,1,4,5,3,0,3,1978,1,1,252,3,3,2,173,0,0,0,0,0,1,1,0,1,2009,143500
"913",913,30,3,51,6120,1,2,3,3,2,3,2,2,2,1,5,7,1925,1950,2,2,1,4,4,3,3,2,2,489,1,0,279,768,2,3,2,1015,0,0,1015,0,1,0,3,1,3,6,2,0,3,1925,1,1,450,3,3,2,0,0,112,0,120,0,1,1,620,1,2006,88000
"914",914,90,4,82,6270,1,3,3,3,2,3,2,2,1,4,5,6,1949,1950,2,2,1,4,4,3,3,2,3,284,1,0,717,1001,2,3,2,1001,1001,0,2002,0,2,0,4,2,3,8,3,0,5,1949,1,3,871,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,145000
"915",915,160,0,30,3000,1,2,3,3,2,3,2,2,2,4,6,5,2009,2009,3,3,4,5,4,4,3,4,6,294,1,0,318,612,2,5,5,612,612,0,1224,0,2,1,2,1,4,4,3,0,3,2009,2,2,528,3,3,2,0,234,0,0,0,0,1,1,0,1,2009,173733
"916",916,160,3,21,2001,1,2,3,3,2,3,2,2,1,4,4,5,1970,1970,2,2,4,4,4,3,3,2,1,0,1,0,546,546,2,2,5,546,546,0,1092,0,1,1,3,1,3,6,3,0,5,1970,1,1,286,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,75000
"917",917,20,1,50,9000,1,2,3,3,2,3,2,2,2,1,2,3,1949,1950,3,3,1,4,4,3,3,4,3,50,1,0,430,480,2,3,2,480,0,0,480,0,0,0,1,1,3,4,3,0,3,1958,1,1,308,3,3,2,0,0,0,0,0,0,1,1,0,1,2006,35311
"918",918,20,2,93,17140,1,2,3,3,2,3,2,2,2,1,4,6,1956,1956,3,3,1,4,4,3,3,2,5,1059,1,0,75,1134,2,5,5,1229,0,0,1229,0,1,0,3,1,3,6,3,0,5,1956,2,1,284,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,135000
"919",919,60,2,103,13125,1,2,3,2,2,3,2,2,2,4,7,5,1991,1991,2,2,1,5,4,5,3,3,3,48,6,634,422,1104,2,5,5,912,1215,0,2127,0,2,1,4,1,4,8,3,1,5,1991,2,3,833,3,3,2,72,192,224,0,0,0,2,1,0,1,2007,238000
"920",920,20,2,87,11029,1,2,3,2,2,3,2,2,2,1,6,8,1958,2002,2,2,1,7,4,4,3,2,5,528,3,411,245,1184,2,5,5,1414,0,0,1414,0,1,0,3,1,3,6,2,1,5,1990,1,2,601,3,3,2,0,51,0,0,190,0,1,1,0,1,2008,176500
"921",921,60,2,70,8462,1,2,3,3,2,3,2,2,2,4,6,5,1994,1994,2,2,4,5,5,4,4,2,6,814,1,0,114,928,2,5,5,936,785,0,1721,1,2,1,3,1,4,7,3,0,5,1994,2,2,471,3,3,2,300,87,0,0,0,0,1,1,0,1,2007,201000
"922",922,90,2,67,8777,1,2,3,3,2,3,1,2,1,3,5,7,1900,2003,2,2,1,4,4,3,3,2,5,1084,1,0,188,1272,2,4,5,1272,928,0,2200,0,2,2,4,2,3,9,3,0,1,1926,1,0,0,1,1,1,0,70,0,0,0,0,2,1,0,1,2008,145900
"923",923,20,2,65,10237,1,2,3,3,2,3,0,2,2,1,6,5,2005,2006,3,3,1,5,4,4,3,2,6,28,1,0,1288,1316,2,5,5,1316,0,0,1316,0,2,0,3,1,4,6,3,1,5,2005,4,2,397,3,3,2,100,0,0,23,0,0,1,1,0,1,2006,169990
"924",924,120,2,50,8012,1,2,3,3,2,3,2,2,2,1,6,5,1993,1994,3,3,1,5,4,4,3,2,1,165,6,841,598,1604,2,5,5,1617,0,0,1617,0,2,0,2,1,4,5,3,1,5,1993,2,2,533,3,3,2,0,69,0,0,0,0,1,1,0,1,2008,193000
"925",925,20,2,79,10240,1,2,3,3,2,3,2,2,2,1,6,6,1980,1980,3,3,4,4,5,4,3,2,3,625,1,1061,0,1686,2,3,5,1686,0,0,1686,0,2,0,3,1,3,7,3,1,5,1980,1,2,612,3,3,2,384,131,0,0,0,0,1,1,0,1,2006,207500
"926",926,20,2,68,15611,1,2,3,2,2,3,2,2,2,1,5,6,1977,1977,3,3,1,4,4,4,3,4,5,767,1,93,266,1126,2,3,5,1126,0,0,1126,1,2,0,3,1,5,6,3,0,5,1977,2,2,540,3,3,2,180,0,0,0,0,0,1,1,0,1,2008,175000
"927",927,60,2,93,11999,1,2,3,3,2,3,2,2,2,4,8,5,2003,2004,3,3,4,5,4,4,3,2,1,0,1,0,1181,1181,2,5,5,1234,1140,0,2374,0,2,1,4,1,5,10,3,1,5,2003,4,3,656,3,3,2,104,100,0,0,0,0,1,1,0,1,2007,285000
