Id,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,NonKitchenBedroomAbvGr,BathRooms
1694,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,5,1,PConc,394,2,5,3,5,Attchd,1514,GasA,9,2Story,1,5,Lvl,Gtl,8433,Inside,IR1,0,60,RL,0,None,6,Gilbert,72,5,6,Y,0,CompShg,Gable,Normal,,WD,0,794,0,18,3,2
1695,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,5,1,PConc,400,2,5,2,5,BuiltIn,1430,GasA,9,SLvl,1,5,Lvl,Gtl,7750,Inside,Reg,0,80,RL,0,None,3,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,,WD,0,384,0,19,3,4
1696,0,4,1Fam,5,1,5,1,7,Y,RRNn,SBrkr,0,5,7,VinylSd,5,1,PConc,658,3,5,3,5,BuiltIn,2312,GasA,9,2Story,1,7,Lvl,Gtl,15896,CulDSac,IR2,0,60,RL,210,BrkFace,5,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1177,298,19,3,2
1697,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,VinylSd,5,1,PConc,410,2,5,3,5,BuiltIn,1430,GasA,9,SLvl,1,5,Lvl,Gtl,7848,Inside,IR1,0,80,RL,0,None,6,Gilbert,0,6,7,Y,0,CompShg,Gable,Normal,,WD,0,384,0,19,3,2
1698,0,4,1Fam,5,2,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,2,PConc,810,3,5,2,5,BuiltIn,2687,GasA,9,2Story,1,7,Lvl,Gtl,12720,Inside,Reg,0,60,RL,150,BrkFace,9,NoRidge,30,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1455,252,18,5,3
1699,0,3,1Fam,5,3,4,6,7,Y,Norm,SBrkr,0,5,7,Wd Sdng,7,2,PConc,815,3,5,3,5,Attchd,2063,GasA,9,1Story,1,7,Lvl,Gtl,10750,CulDSac,IR1,0,20,RL,634,BrkFace,6,NoRidge,56,5,8,Y,0,CompShg,Hip,Normal,,WD,0,2024,182,24,3,2
1700,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,209,5,7,VinylSd,5,1,PConc,647,2,5,3,5,Attchd,2061,GasA,9,2Story,1,7,Lvl,Gtl,9085,Inside,Reg,0,60,RL,286,BrkFace,11,NoRidge,102,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1070,296,23,3,2
1701,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,HdBoard,5,1,PConc,623,2,5,2,5,Attchd,2232,GasA,9,2Story,1,7,Lvl,Gtl,11692,Inside,IR1,0,60,RL,372,BrkFace,10,NoRidge,165,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1173,173,25,4,3
1702,0,3,1Fam,5,2,1,1,7,Y,PosN,SBrkr,0,5,7,VinylSd,0,0,PConc,972,3,5,2,5,Attchd,1696,GasA,9,1Story,1,7,Lvl,Gtl,11194,Inside,IR1,0,20,RL,240,Stone,9,Somerst,56,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1696,120,10,3,1
1703,0,3,1Fam,5,1,1,1,7,Y,PosN,SBrkr,0,5,7,VinylSd,7,1,PConc,726,3,5,3,5,Attchd,1658,GasA,9,1Story,1,7,Lvl,Gtl,10206,Inside,Reg,0,20,RL,294,BrkFace,9,Somerst,44,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1614,144,10,3,1
1704,0,3,1Fam,5,3,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,844,3,5,2,5,Attchd,1702,GasA,9,1Story,1,7,Lvl,Gtl,10130,Inside,Reg,0,20,RL,260,Stone,3,Somerst,69,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1702,0,11,3,2
1705,0,3,1Fam,5,3,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,492,2,5,3,5,Attchd,1432,GasA,9,1Story,1,7,Lvl,Gtl,9139,Inside,IR1,0,20,RL,206,Stone,9,Somerst,50,5,8,Y,0,CompShg,Hip,Normal,,WD,0,1422,297,12,3,4
1706,0,2,1Fam,5,4,6,1,9,Y,PosN,SBrkr,0,5,9,VinylSd,7,2,PConc,795,3,5,3,5,Attchd,2490,GasA,9,1Story,1,9,Lvl,Gtl,11128,Corner,Reg,0,20,RL,198,Stone,10,Somerst,226,5,9,Y,0,CompShg,Hip,Normal,,WD,0,2458,70,13,6,3
1707,0,3,1Fam,5,1,1,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,529,2,5,3,5,Attchd,1436,GasA,9,1Story,1,7,Lvl,Gtl,7993,Inside,IR1,0,20,FV,102.2013122,None,10,Somerst,121,5,7,Y,0,CompShg,Gable,Partial,,New,0,1436,0,10,2,2
1708,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,625,2,5,2,5,Attchd,1402,GasA,9,1Story,1,7,Lvl,Gtl,8640,Inside,Reg,0,20,FV,0,None,5,Somerst,126,5,7,Y,0,CompShg,Hip,Normal,,WD,0,1402,205,10,3,1
1709,0,3,1Fam,5,3,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,984,3,5,2,5,Attchd,1530,GasA,9,1Story,1,7,Lvl,Gtl,12606,Inside,IR1,0,20,FV,120,Stone,5,Somerst,136,5,9,Y,0,CompShg,Gable,Normal,,WD,0,1530,212,11,3,3
1710,0,2,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,692,2,5,2,5,Attchd,1448,GasA,9,1Story,1,7,Lvl,Gtl,7500,Inside,Reg,0,20,FV,238,Stone,6,Somerst,140,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1372,0,12,3,3
1711,0,3,1Fam,7,1,6,1,9,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,782,3,5,3,5,Attchd,1795,GasA,9,2Story,1,7,Lvl,Gtl,10603,Inside,Reg,0,60,FV,121,Stone,7,Somerst,45,5,8,Y,0,CompShg,Hip,Normal,,WD,0,900,168,12,4,1
1712,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,517,2,5,3,5,Attchd,1836,GasA,9,1Story,1,7,Lvl,Gtl,8125,Corner,Reg,0,20,FV,288,BrkFace,10,Somerst,175,5,8,Y,0,CompShg,Hip,Partial,,New,0,1836,0,10,4,4
1713,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,711,3,5,2,5,Attchd,1662,GasA,9,1Story,1,9,Lvl,Gtl,10625,Inside,Reg,0,20,FV,0,None,3,Somerst,120,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1652,168,12,4,3
1714,0,3,1Fam,5,1,6,5,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,588,2,5,2,5,Attchd,1553,GasA,9,1Story,1,7,Lvl,Gtl,8736,Inside,IR1,0,20,FV,0,None,8,Somerst,88,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1553,192,15,2,3
1715,0,3,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,628,2,5,2,5,Attchd,1653,GasA,9,2Story,1,7,Lvl,Gtl,8127,Inside,IR1,0,60,FV,0,None,3,Somerst,45,5,7,Y,0,CompShg,Gable,Normal,,WD,0,812,0,15,2,2
1716,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,576,2,5,2,5,Detchd,1218,GasA,9,1Story,1,7,Lvl,Gtl,9605,Corner,Reg,0,20,RL,0,None,4,SawyerW,178,6,7,Y,0,CompShg,Gable,Normal,,WD,0,1218,0,11,2,3
1717,0,3,1Fam,7,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,484,2,5,2,5,Detchd,1141,GasA,9,1Story,1,7,Lvl,Gtl,7500,Inside,Reg,0,20,RL,0,None,6,SawyerW,0,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1141,182,12,2,3
1718,0,3,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,5,VinylSd,0,0,PConc,0,0,0,0,0,No,1158,GasA,9,1Story,1,7,Lvl,Gtl,7500,Inside,Reg,0,20,RL,0,None,8,SawyerW,50,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1158,0,14,1,4
1719,0,3,1Fam,5,4,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,478,2,5,2,5,BuiltIn,1812,GasA,9,2Story,1,7,Lvl,Gtl,10628,Corner,IR1,0,60,RL,0,None,1,SawyerW,91,5,7,Y,0,CompShg,Gable,Normal,,WD,0,835,146,14,4,3
1720,0,3,1Fam,5,4,4,3,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,845,3,5,2,5,Attchd,1512,GasA,9,1Story,1,7,Lvl,Gtl,10141,Inside,IR1,0,20,RL,264,BrkFace,1,SawyerW,36,5,8,Y,0,Tar&Grv,Gable,Normal,,WD,0,1512,210,14,2,1
1721,0,3,1Fam,5,1,1,1,7,Y,RRAe,SBrkr,0,5,7,VinylSd,0,0,PConc,576,2,5,1,5,Detchd,1114,GasA,9,1Story,1,7,Lvl,Gtl,13072,Inside,Reg,0,20,RL,0,None,5,SawyerW,102,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1114,248,14,2,2
1722,0,3,1Fam,5,1,1,1,7,Y,RRAe,SBrkr,0,5,5,VinylSd,0,0,PConc,0,0,0,0,0,No,1114,GasA,9,1Story,1,7,Lvl,Gtl,13072,Inside,Reg,0,20,RL,0,None,8,SawyerW,39,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1114,0,14,2,3
1723,0,3,1Fam,5,1,6,1,7,Y,RRAe,SBrkr,0,5,5,VinylSd,0,0,PConc,576,2,5,1,5,Detchd,1114,GasA,9,1Story,1,7,Lvl,Gtl,12450,Inside,Reg,0,20,RL,0,None,6,SawyerW,42,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1114,0,15,2,2
1724,0,2,1Fam,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,0,0,PConc,788,3,5,2,5,Attchd,1450,GasA,9,1Story,1,7,Lvl,Gtl,7328,Inside,Reg,0,20,RL,140,BrkFace,2,SawyerW,93,5,7,Y,0,CompShg,Gable,Partial,,New,0,1450,0,10,3,2
1725,0,4,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,5,1,PConc,559,2,5,2,5,Attchd,2122,GasA,9,2Story,1,7,Lvl,Gtl,11492,CulDSac,IR1,0,60,RL,132,BrkFace,4,SawyerW,74,5,7,Y,0,CompShg,Gable,Normal,,WD,0,913,0,22,3,1
1726,0,3,1Fam,7,1,6,3,7,Y,Norm,SBrkr,0,7,7,HdBoard,0,0,PConc,528,2,5,2,5,Attchd,1730,GasA,9,2Story,1,7,Lvl,Gtl,7703,Inside,Reg,0,60,RL,0,None,11,SawyerW,91,6,6,Y,0,CompShg,Gable,Normal,,WD,168,816,0,26,2,2
1727,0,2,TwnhsE,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,Plywood,0,0,PConc,542,2,5,2,5,Attchd,1332,GasA,7,1Story,1,7,Lvl,Gtl,7175,Inside,Reg,0,120,RL,0,None,2,SawyerW,60,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1332,0,28,2,4
1728,0,3,1Fam,5,1,2,6,7,Y,RRAe,SBrkr,0,5,7,VinylSd,0,0,PConc,495,2,5,2,5,Attchd,1540,GasA,9,2Story,1,7,Lvl,Gtl,9109,Inside,Reg,0,60,RL,0,None,10,SawyerW,32,5,7,Y,0,CompShg,Gable,Normal,,WD,0,754,140,24,2,3
1729,0,3,1Fam,5,1,3,1,7,Y,Norm,SBrkr,0,7,5,VinylSd,0,0,CBlock,465,2,5,2,5,Attchd,1400,GasA,5,2Story,1,5,Lvl,Gtl,10274,CulDSac,IR1,0,60,RL,141,BrkFace,7,SawyerW,48,7,6,Y,0,CompShg,Gable,Normal,,WD,0,676,0,32,2,1
1730,0,4,Duplex,0,0,0,0,0,Y,Norm,SBrkr,0,5,5,Wd Sdng,5,2,Slab,612,2,5,1,5,Attchd,1882,GasA,5,2Story,2,5,Lvl,Gtl,8250,Inside,Reg,0,90,RL,0,None,5,SawyerW,0,7,6,Y,0,CompShg,Gable,Normal,,WD,0,0,0,37,2,3
1731,0,3,1Fam,5,1,2,4,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,400,2,5,1,5,Detchd,980,GasA,7,1Story,1,5,Lvl,Gtl,9750,Inside,IR1,0,20,RL,0,None,11,Sawyer,28,5,5,Y,0,CompShg,Hip,Normal,,WD,0,980,0,56,1,3
1732,0,3,1Fam,5,1,6,1,5,Y,Feedr,SBrkr,0,5,5,MetalSd,0,0,CBlock,732,2,5,1,5,Detchd,864,GasA,9,1Story,1,5,Lvl,Gtl,8499,Corner,IR1,0,20,RL,0,None,6,Sawyer,312,6,5,Y,0,CompShg,Gable,Normal,,WD,0,864,0,57,1,2
1733,0,2,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,440,1,5,1,5,Attchd,864,GasA,5,1Story,1,5,Lvl,Gtl,9079,Inside,IR1,0,20,RL,0,None,7,Sawyer,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,864,158,57,2,3
1734,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,288,1,5,1,5,Attchd,1020,GasA,7,1Story,1,5,Lvl,Gtl,9316,Inside,IR1,0,20,RL,0,None,5,Sawyer,0,5,5,Y,0,CompShg,Gable,Family,,Oth,0,1024,171,53,1,3
1735,0,3,1Fam,5,1,5,1,5,Y,RRAe,SBrkr,0,7,7,Plywood,0,0,CBlock,300,1,5,2,5,Attchd,912,GasA,9,1Story,1,7,Lvl,Gtl,7791,Inside,IR1,0,20,RL,0,None,10,Sawyer,0,8,5,Y,0,CompShg,Gable,Normal,,WD,0,912,0,55,2,1
1736,0,3,1Fam,5,1,2,4,5,Y,Feedr,SBrkr,0,5,5,VinylSd,0,0,CBlock,252,1,5,1,5,Attchd,912,GasA,7,1Story,1,5,Lvl,Gtl,7150,Inside,Reg,0,20,RL,60,BrkFace,10,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,912,0,56,2,3
1737,255,2,1Fam,7,4,5,3,7,Y,Norm,SBrkr,0,7,7,VinylSd,7,2,CBlock,864,3,5,2,5,Attchd,2014,GasA,7,1Story,1,7,Low,Gtl,15676,Inside,IR1,0,20,RL,115,BrkFace,4,Veenker,0,8,8,Y,0,CompShg,Gable,Normal,,WD,0,2014,462,38,3,2
1738,0,3,1Fam,5,1,6,5,7,Y,Norm,SBrkr,0,7,7,VinylSd,5,1,PConc,524,2,5,1,5,Attchd,1755,GasA,9,2Story,1,7,Lvl,Gtl,11949,Inside,Reg,0,60,RL,196,BrkFace,7,NoRidge,60,8,7,Y,0,CompShg,Gable,Normal,,WD,0,975,502,27,3,1
1739,0,3,Twnhs,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,5,1,PConc,704,3,5,3,5,BuiltIn,3005,GasA,9,2Story,1,7,Lvl,Gtl,2880,Inside,Reg,0,160,FV,0,None,7,Somerst,177,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1376,0,14,5,3
1740,0,2,TwnhsE,5,1,1,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,561,2,5,3,5,Attchd,1726,GasA,9,1Story,1,7,Lvl,Gtl,3830,Inside,IR1,0,120,FV,280,Stone,1,Somerst,254,5,6,Y,0,CompShg,Gable,Partial,,New,0,1726,0,10,3,3
1741,0,1,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,VinylSd,7,1,PConc,641,2,5,3,5,Attchd,1256,GasA,9,1Story,1,7,Lvl,Gtl,4217,Inside,IR1,0,120,FV,252,Stone,3,Somerst,169,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1145,0,10,3,3
1742,0,2,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,PConc,440,2,5,1,5,Detchd,1512,GasA,9,2Story,1,7,Lvl,Gtl,2998,Inside,Reg,0,160,FV,513,BrkFace,8,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,,WD,0,756,0,18,1,2
1743,0,3,TwnhsE,5,1,6,1,7,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,PConc,506,2,5,1,5,Detchd,1452,GasA,9,2Story,1,7,Lvl,Gtl,3768,FR2,Reg,0,160,FV,218,BrkFace,9,Somerst,34,5,7,Y,0,CompShg,Hip,Normal,,WD,0,691,0,19,2,3
1744,225,2,1Fam,7,4,6,5,7,Y,Norm,SBrkr,0,9,9,MetalSd,7,1,CBlock,642,2,5,3,5,Attchd,1694,GasA,9,1Story,1,9,Lvl,Gtl,14694,Inside,IR1,0,20,RL,450,BrkFace,6,Veenker,120,9,8,Y,0,CompShg,Gable,Normal,,WD,0,1694,501,41,2,2
1745,0,2,1Fam,5,2,2,1,7,Y,Norm,SBrkr,218,5,7,BrkFace,0,0,CBlock,540,2,5,2,5,Attchd,1740,GasA,5,1Story,1,7,Lvl,Gtl,15417,Inside,Reg,0,20,RL,0,None,6,Veenker,20,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1740,228,37,4,3
1746,0,4,1Fam,5,1,1,1,5,Y,Feedr,SBrkr,0,7,7,Plywood,7,1,CBlock,527,2,5,1,5,Attchd,2499,GasA,9,SLvl,1,5,Low,Mod,9600,FR2,Reg,0,80,RL,200,BrkFace,1,Veenker,64,5,8,Y,0,CompShg,Gable,Abnorml,,WD,0,392,0,42,0,3
1747,0,3,1Fam,5,2,6,2,5,Y,PosN,SBrkr,0,5,5,VinylSd,5,2,CBlock,784,2,5,2,5,Attchd,2067,GasA,5,2Story,1,7,Lvl,Gtl,12732,CulDSac,IR1,0,60,RL,0,None,6,NWAmes,40,6,7,Y,0,CompShg,Gable,Normal,,WD,0,752,297,44,3,2
1748,0,5,1Fam,5,1,1,1,5,Y,PosA,SBrkr,0,5,5,MetalSd,5,1,PConc,515,2,5,2,5,Attchd,2640,GasA,7,2Story,1,7,Lvl,Gtl,10400,Inside,Reg,0,60,RL,256,BrkFace,5,NWAmes,120,7,6,Y,0,CompShg,Gable,Normal,,WD,168,932,0,51,2,1
1749,0,3,1Fam,5,2,5,3,7,Y,Feedr,SBrkr,0,5,5,HdBoard,3,1,CBlock,502,2,5,2,5,Attchd,1336,GasA,5,1Story,1,5,Lvl,Gtl,9600,Inside,Reg,0,20,RL,128,BrkFace,8,NWAmes,11,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1288,312,49,2,1
1750,0,3,1Fam,5,3,4,1,5,Y,Feedr,SBrkr,0,5,5,HdBoard,0,0,CBlock,336,1,5,1,5,Attchd,1216,GasA,5,1Story,1,5,Lvl,Gtl,9000,Inside,Reg,0,20,RL,200,BrkFace,8,NWAmes,0,5,6,Y,0,CompShg,Gable,Abnorml,,WD,0,1216,0,49,1,1
1751,0,4,1Fam,5,1,6,1,7,Y,Norm,SBrkr,0,7,5,HdBoard,5,2,PConc,520,2,5,2,5,Attchd,2288,GasA,9,2Story,1,7,Lvl,Gtl,13774,Inside,IR1,0,60,RL,283,BrkFace,11,NWAmes,72,7,7,Y,0,CompShg,Hip,Normal,,WD,156,908,321,41,3,3
1752,0,2,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,PConc,312,1,5,3,5,Attchd,864,GasA,5,1Story,1,5,Lvl,Gtl,7130,Inside,Reg,0,20,RL,0,None,6,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,864,0,51,2,3
1753,0,3,1Fam,5,1,1,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,0,0,CBlock,440,2,5,1,5,Attchd,1568,GasA,5,1Story,1,5,Lvl,Gtl,9600,Inside,Reg,0,20,RL,0,None,3,NAmes,40,5,5,Y,0,CompShg,Hip,Normal,,COD,0,1568,160,51,3,2
1754,0,4,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,Plywood,5,1,CBlock,498,2,5,2,5,Attchd,2061,GasA,7,2Story,1,5,Lvl,Gtl,9600,Inside,Reg,0,60,RL,252,BrkFace,5,NWAmes,77,5,7,Y,0,CompShg,Gable,Abnorml,,COD,196,1165,0,44,3,4
1755,0,3,1Fam,5,3,6,1,7,Y,Norm,SBrkr,0,5,5,HdBoard,7,1,CBlock,495,2,5,2,5,Attchd,1320,GasA,3,SFoyer,1,5,Lvl,Gtl,16500,Inside,Reg,0,85,RL,509,BrkFace,5,NWAmes,20,5,6,Y,0,CompShg,Hip,Normal,,WD,0,1232,0,47,1,2
1756,360,2,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,5,VinylSd,2,1,CBlock,396,2,5,1,5,Detchd,894,GasA,7,1Story,1,5,Lvl,Gtl,7436,Inside,Reg,0,20,RL,0,None,8,NAmes,0,7,4,Y,0,CompShg,Gable,Normal,,WD,0,894,0,58,2,2
1757,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,0,0,CBlock,308,1,5,1,5,Detchd,864,GasA,9,1Story,1,5,Lvl,Gtl,8125,Inside,Reg,0,20,RL,0,None,9,NAmes,0,7,5,Y,0,CompShg,Hip,Normal,,WD,0,864,0,59,1,2
1758,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,84,5,5,Wd Sdng,7,1,CBlock,768,3,5,2,5,Attchd,1362,GasA,5,1Story,1,5,Lvl,Gtl,9450,Corner,IR1,0,20,RL,160,BrkFace,5,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,,WD,0,1040,0,61,2,3
1759,0,3,1Fam,5,1,4,2,5,Y,Norm,SBrkr,0,7,5,Wd Sdng,7,1,CBlock,576,2,5,1,5,Detchd,1728,GasA,3,1Story,1,5,Lvl,Gtl,13495,Corner,IR1,0,20,RL,70,BrkFace,7,NAmes,99,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1048,0,62,3,4
1760,0,3,1Fam,5,1,5,4,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,5,1,CBlock,610,2,5,2,5,Attchd,1313,GasA,5,1Story,1,7,Lvl,Gtl,9350,Inside,Reg,0,20,RL,217,BrkFace,2,NAmes,28,6,5,Y,0,CompShg,Gable,Normal,,WD,121,1313,172,57,2,2
1761,0,3,1Fam,5,1,2,1,5,Y,Norm,SBrkr,0,7,5,HdBoard,7,2,CBlock,520,2,5,1,5,Detchd,1292,GasA,5,1Story,1,5,Lvl,Gtl,10500,Inside,IR1,0,20,RL,144,Stone,7,NAmes,32,5,5,Y,0,CompShg,Gable,Abnorml,,COD,92,1292,0,54,2,2
1762,0,4,1Fam,5,1,5,1,5,Y,Norm,SBrkr,264,7,5,MetalSd,5,1,CBlock,549,2,5,3,5,Attchd,2140,GasA,5,2Story,1,5,Lvl,Gtl,8970,Corner,IR1,0,60,RL,0,None,6,NAmes,40,6,5,Y,0,CompShg,Gable,Normal,,WD,0,744,0,53,2,3
1763,0,4,1Fam,5,4,5,1,5,Y,Norm,SBrkr,0,5,5,HdBoard,2,1,CBlock,368,2,5,3,5,BuiltIn,1576,GasA,9,SLvl,1,7,Lvl,Gtl,11475,Corner,Reg,0,80,RL,90,BrkFace,9,NAmes,0,6,6,Y,0,CompShg,Hip,Normal,,WD,0,1208,85,57,2,2
1764,0,2,1Fam,5,1,3,5,5,Y,Norm,SBrkr,0,5,5,Wd Sdng,0,0,CBlock,330,1,5,2,5,Attchd,960,GasA,7,1Story,1,5,Lvl,Gtl,9768,Inside,Reg,0,20,RL,0,None,2,NAmes,70,5,5,Y,0,CompShg,Gable,Normal,,WD,0,960,0,63,2,2
1765,0,2,1Fam,5,1,3,1,5,Y,Feedr,SBrkr,260,5,7,BrkComm,0,0,CBlock,550,2,5,1,7,Attchd,1691,GasA,5,1Story,1,5,Lvl,Gtl,9900,Inside,Reg,0,20,RL,0,None,4,NAmes,67,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1680,0,51,2,3
1766,0,3,1Fam,5,1,3,1,5,Y,Norm,SBrkr,0,5,5,MetalSd,5,1,CBlock,530,2,5,2,5,Attchd,1453,GasA,9,1Story,1,5,Lvl,Gtl,10573,Corner,IR1,0,20,RL,3,BrkFace,4,NAmes,49,6,6,Y,0,CompShg,Hip,Normal,,WD,288,1453,0,57,2,3
1767,0,2,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,7,5,MetalSd,7,2,CBlock,542,2,5,1,5,Attchd,1567,GasA,7,1Story,1,7,Lvl,Gtl,14695,Inside,IR1,0,20,RL,210,BrkFace,7,NAmes,110,8,6,Y,0,CompShg,Gable,Normal,,WD,342,1562,0,52,2,4
1768,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,7,Wd Sdng,0,0,CBlock,286,1,5,2,5,Attchd,1144,GasA,5,1Story,1,5,Lvl,Gtl,8760,Inside,Reg,0,20,RL,164,BrkFace,6,NAmes,0,7,5,Y,0,CompShg,Gable,Normal,,WD,0,1169,257,62,2,1
1769,0,3,1Fam,5,1,4,1,5,Y,Norm,SBrkr,203,5,5,Plywood,7,2,CBlock,441,2,5,1,5,Attchd,1329,GasA,7,1Story,1,5,Lvl,Gtl,12285,Inside,IR1,0,20,RL,128,BrkFace,8,NAmes,0,6,7,Y,0,CompShg,Gable,Normal,,WD,0,1329,0,58,1,1
1770,0,3,1Fam,5,1,5,1,5,Y,Norm,SBrkr,0,5,7,MetalSd,0,0,CBlock,297,1,5,1,5,Attchd,988,GasA,5,1Story,1,7,Lvl,Gtl,9240,Inside,IR1,0,20,RL,0,None,6,NAmes,0,8,6,Y,0,CompShg,Hip,Normal,,WD,0,988,156,59,2,3
1771,0,3,1Fam,5,1,3,4,5,Y,Norm,SBrkr,120,5,5,BrkFace,0,0,CBlock,304,1,5,2,5,Attchd,1202,GasA,5,1Story,1,5,Lvl,Gtl,8750,Inside,Reg,0,20,RL,0,None,11,NAmes,35,5,5,Y,0,CompShg,Gable,Abnorml,,COD,0,1202,0,62,2,3
1772,0,3,1Fam,5,1,3,2,5,Y,Norm,FuseA,0,5,5,AsbShng,0,0,CBlock,350,1,5,1,5,Attchd,1382,GasA,7,1Story,1,7,Lvl,Gtl,8750,Inside,Reg,0,20,RL,0,None,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1382,280,63,2,2
